연번,시도,시군구,읍면동,우편번호,주    소
1247,경기,고양시 덕양구,화전동행정복지센터,10540,경기도 고양시 덕양구 중앙로 131
1248,경기,고양시 덕양구,대덕동행정복지센터,10541,경기도 고양시 덕양구 덕은로 60-22
1249,경기,고양시 일산동구,식사동행정복지센터,10323,경기도 고양시 일산동구 위시티2로11번길 22-21
1250,경기,고양시 일산동구,중산동행정복지센터,10333,경기도 고양시 일산동구 중산로 224
1251,경기,고양시 일산동구,정발산동행정복지센터,10358,경기도 고양시 일산동구 일산로 422
1252,경기,고양시 일산동구,풍산동행정복지센터,10308,경기도 고양시 일산동구 숲속마을1로 36
1253,경기,고양시 일산동구,백석1동행정복지센터,10445,경기도 고양시 일산동구 일산로 145
1254,경기,고양시 일산동구,백석2동행정복지센터,10447,경기도 고양시 일산동구 장백로 72
1255,경기,고양시 일산동구,마두1동행정복지센터,10417,경기도 고양시 일산동구 일산로 218
1256,경기,고양시 일산동구,마두2동행정복지센터,10416,경기도 고양시 일산동구 강송로 166
1257,경기,고양시 일산동구,장항1동행정복지센터,10431,경기도 고양시 일산동구 장항로225번길 72
1258,경기,고양시 일산동구,장항2동행정복지센터,10422,경기도 고양시 일산동구 노루목로 114
1259,경기,고양시 일산동구,고봉동행정복지센터,10258,경기도 고양시 일산동구 성현로 397-18
1260,경기,고양시 일산서구,일산1동행정복지센터,10348,경기도 고양시 일산서구 원일로 55
1261,경기,고양시 일산서구,일산2동행정복지센터,10340,경기도 고양시 일산서구 고봉로 283
1262,경기,고양시 일산서구,일산3동행정복지센터,10356,경기도 고양시 일산서구 강선로 158
1263,경기,고양시 일산서구,탄현동행정복지센터,10244,경기도 고양시 일산서구 홀트로 36
1264,경기,고양시 일산서구,주엽1동행정복지센터,10386,경기도 고양시 일산서구 강성로 109
1265,경기,고양시 일산서구,주엽2동행정복지센터,10388,경기도 고양시 일산서구 주엽로 178
1266,경기,고양시 일산서구,대화동행정복지센터,10368,경기도 고양시 일산서구 일산로 668
1267,경기,고양시 일산서구,송포동행정복지센터,10218,경기도 고양시 일산서구 대화로 143
1268,경기,고양시 일산서구,송산동행정복지센터,10237,경기도 고양시 일산서구 덕이로 50-7
1269,경기,성남시 수정구,신흥1동주민센터,13338,경기도 성남시 수정구 수정로188번길 7
1270,경기,성남시 수정구,신흥2동주민센터,13263,경기도 성남시 수정구 수정로 270
1271,경기,성남시 수정구,신흥3동주민센터,13350,경기도 성남시 수정구 공원로349번길 8
1272,경기,성남시 수정구,태평1동주민센터,13110,경기도 성남시 수정구 모란로 88
1273,경기,성남시 수정구,태평2동주민센터,13289,경기도 성남시 수정구 남문로 108
1274,경기,성남시 수정구,태평3동주민센터,13301,경기도 성남시 수정구 남문로 54
1275,경기,성남시 수정구,태평4동주민센터,13279,경기도 성남시 수정구 남문로 134
1276,경기,성남시 수정구,수진1동주민센터,13332,경기도 성남시 수정구 탄리로 19
1277,경기,성남시 수정구,수진2동주민센터,13320,경기도 성남시 수정구 성남대로 1204
1278,경기,성남시 수정구,단대동주민센터,13145,경기도 성남시 수정구 희망로506번길 21
1279,경기,성남시 수정구,산성동주민센터,13130,경기도 성남시 수정구 수정남로 261
1280,경기,성남시 수정구,양지동주민센터,13140,경기도 성남시 수정구 산성대로 483
1281,경기,성남시 수정구,복정동주민센터,13113,경기도 성남시 수정구 복정로 144
1282,경기,성남시 수정구,위례동주민센터,13645,경기도 성남시 수정구 위례동로 91
1283,경기,성남시 수정구,신촌동주민센터,13100,경기도 성남시 수정구 오야로 19
1284,경기,성남시 수정구,고등동주민센터,13105,경기도 성남시 수정구 대왕판교로982번길 25
1285,경기,성남시 수정구,시흥동주민센터,13445,경기도 성남시 수정구 여수대로56번길 6
1286,경기,성남시 중원구,성남동주민센터,13356,경기도 성남시 중원구 광명로 89
1287,경기,성남시 중원구,중앙동주민센터,13250,경기도 성남시 중원구 광명로264번길 1
1288,경기,성남시 중원구,금광1동주민센터,13182,경기도 성남시 중원구 광명로 328
1289,경기,성남시 중원구,금광2동주민센터,13177,경기도 성남시 중원구 광명로 345
1290,경기,성남시 중원구,은행1동주민센터,13164,경기도 성남시 중원구 은행로 85
1291,경기,성남시 중원구,은행2동주민센터,13153,경기도 성남시 중원구 은이로 21
1292,경기,성남시 중원구,상대원1동주민센터,13228,경기도 성남시 중원구 둔촌대로 425
1293,경기,성남시 중원구,상대원2동주민센터,13394,경기도 성남시 중원구 희망로 371
1294,경기,성남시 중원구,상대원3동주민센터,13235,경기도 성남시 중원구 박석로 78
1295,경기,성남시 중원구,하대원동주민센터,13406,경기도 성남시 중원구 둔촌대로 252
1296,경기,성남시 중원구,도촌동주민센터,13420,경기도 성남시 중원구 도촌북로 28
1297,경기,성남시 분당구,분당동주민센터,13582,경기도 성남시 분당구 불정로 312
1298,경기,성남시 분당구,수내1동주민센터,13597,경기도 성남시 분당구 내정로173번길 21
1299,경기,성남시 분당구,수내2동주민센터,13599,경기도 성남시 분당구 내정로174번길 42
1300,경기,성남시 분당구,수내3동주민센터,13600,경기도 성남시 분당구 돌마로356번길 43
1301,경기,성남시 분당구,정자동주민센터,13612,경기도 성남시 분당구 황새울로18번길 14
1302,경기,성남시 분당구,정자1동주민센터,13554,경기도 성남시 분당구 성남대로407번길 12
1303,경기,성남시 분당구,정자2동주민센터,13607,경기도 성남시 분당구 내정로 66
1304,경기,성남시 분당구,정자3동주민센터,13603,경기도 성남시 분당구 돌마로 242
1305,경기,성남시 분당구,서현1동주민센터,13588,경기도 성남시 분당구 중앙공원로39번길 35
1306,경기,성남시 분당구,서현2동주민센터,13586,경기도 성남시 분당구 돌마로476번길 17
1307,경기,성남시 분당구,이매1동주민센터,13566,경기도 성남시 분당구 성남대로779번길 10
1308,경기,성남시 분당구,이매2동주민센터,13523,경기도 성남시 분당구 탄천로79번길 19
1309,경기,성남시 분당구,야탑1동주민센터,13506,경기도 성남시 분당구 장미로86번길 18
1310,경기,성남시 분당구,야탑2동주민센터,13520,경기도 성남시 분당구 야탑로76번길 5
1311,경기,성남시 분당구,야탑3동주민센터,13504,경기도 성남시 분당구 야탑로167번길 12
1312,경기,성남시 분당구,금곡동주민센터,13615,경기도 성남시 분당구 성남대로171번길 14
1313,경기,성남시 분당구,구미동주민센터,13622,경기도 성남시 분당구 구미로 130
1314,경기,성남시 분당구,구미1동주민센터,13627,경기도 성남시 분당구 돌마로90번길 8
1315,경기,성남시 분당구,판교동주민센터,13479,경기도 성남시 분당구 서판교로32번길 9
1316,경기,성남시 분당구,삼평동주민센터,13490,경기도 성남시 분당구 동판교로266번길 7
1317,경기,성남시 분당구,백현동주민센터,13532,경기도 성남시 분당구 동판교로 21
1318,경기,성남시 분당구,운중동주민센터,13466,경기도 성남시 분당구 운중로138번길 10
1319,경기,용인시 처인구,포곡읍행정복지센터,17028,경기도 용인시 처인구 포곡읍 포곡로 258
1320,경기,용인시 처인구,모현읍행정복지센터,17036,경기도 용인시 처인구 모현읍 독점로 31-6
1321,경기,용인시 처인구,이동읍행정복지센터,17136,경기도 용인시 처인구 이동읍 경기동로 673
1322,경기,용인시 처인구,남사읍행정복지센터,17118,경기도 용인시 처인구 남사면 내기로 22
1323,경기,용인시 처인구,원삼면행정복지센터,17168,경기도 용인시 처인구 원삼면 원양로 64
1324,경기,용인시 처인구,백암면행정복지센터,17178,경기도 용인시 처인구 백암면 백암로 189
1325,경기,용인시 처인구,양지면행정복지센터,17158,경기도 용인시 처인구 양지면 양지로105번길 5
1326,경기,용인시 처인구,중앙동행정복지센터,17051,경기도 용인시 처인구 금령로78번길 7
1327,경기,용인시 처인구,역북동행정복지센터,17055,경기도 용인시 처인구 명지로 16
1328,경기,용인시 처인구,삼가동행정복지센터,16997,경기도 용인시 처인구 동백죽전대로 61
1329,경기,용인시 처인구,유림동행정복지센터,17043,경기도 용인시 처인구 백옥대로 1315
1330,경기,용인시 처인구,동부동행정복지센터,17144,경기도 용인시 처인구 중부대로 1574
1331,경기,용인시 기흥구,신갈동행정복지센터,16969,경기도 용인시 기흥구 신갈로58번길 11
1332,경기,용인시 기흥구,영덕1동행정복지센터,16953,경기도 용인시 기흥구 흥덕2로118번길 2
1333,경기,용인시 기흥구,영덕2동행정복지센터,17095,경기도 용인시 기흥구 덕영대로2077번길 68
1334,경기,용인시 기흥구,구갈동행정복지센터,16977,경기도 용인시 기흥구 강남로 23
1335,경기,용인시 기흥구,상갈동행정복지센터,17072,경기도 용인시 기흥구 상갈로 2
1336,경기,용인시 기흥구,보라동행정복지센터,17080,경기도용인시 기흥구 한보라1로10번길 6-10
1337,경기,용인시 기흥구,기흥동행정복지센터,17085,경기도 용인시 기흥구 고매로43번길 12-14
1338,경기,용인시 기흥구,서농동행정복지센터,17109,경기도 용인시 기흥구 서천서로 79
1339,경기,용인시 기흥구,구성동행정복지센터,16917,경기도 용인시 기흥구 구성로77번길 17
1340,경기,용인시 기흥구,마북동행정복지센터,16910,경기도 용인시 기흥구 구교동로118번길 16
1341,경기,용인시 기흥구,동백1동행정복지센터,17006,경기도 용인시 기흥구 동백죽전대로 444
1342,경기,용인시 기흥구,동백2동행정복지센터,17007,경기도 용인시 기흥구 동백중앙로 214
1343,경기,용인시 기흥구,동백3동행정복지센터,16990,경기도 용인시 기흥구 동백죽전대로527번길 98-2
1344,경기,용인시 기흥구,상하동행정복지센터,16994,경기도 용인시 기흥구 어정로 62-23
1345,경기,용인시 기흥구,보정동행정복지센터,16898,경기도 용인시 기흥구 죽전로 40
1346,경기,용인시 수지구,풍덕천1동행정복지센터,16832,경기도 용인시 수지구 수지로342번길 3
1347,경기,용인시 수지구,풍덕천2동행정복지센터,16844,경기도 용인시 수지구 풍덕천로 51
1348,경기,용인시 수지구,신봉동행정복지센터,16845,경기도 용인시 수지구 수지로 215
1349,경기,용인시 수지구,죽전1동행정복지센터,16872,경기도 용인시 수지구 대지로15번길 50
1350,경기,용인시 수지구,죽전2동행정복지센터,16870,경기도 용인시 수지구 포은대로 523
1351,경기,용인시 수지구,죽전3동행정복지센터,16873,경기 용인시 수지구 대지로 42
1352,경기,용인시 수지구,동천동행정복지센터,16825,경기도 용인시 수지구 신수로783번길 40
